Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Total_Academic_Marks,Discipline_Index,Routine_Status,Instructor_Marks_75,Doctor_Marks_25,Total_Marks_100,Final_Risk_Level,y,Closest_Historical_Peer_ID
S5451,Maria,Smith,student4451@university.com,Male,24,Mathematics,95.76,58.77,80.18,59.9,79.41,14.5,96.08,75.3355,C,16.4,No,No,Master's,Low,3,4.8,308.66,70.38444444444444,Optimal,55.290499999999994,17.59611111111111,72.88661111111111,Medium Risk,1,S3573
S5452,Ali,Smith,student4452@university.com,Female,23,Mathematics,63.82,80.9,90.5,86.4,95.19,39.900000000000006,69.49,80.08099999999999,B,8.6,No,No,Master's,Low,7,8.9,371.88,56.17722222222222,Balanced,57.45599999999999,14.044305555555555,71.50030555555554,Medium Risk,1,S4308
S5453,Emma,Jones,student4453@university.com,Male,19,Business,68.86,58.26,54.02,50.79,81.32,13.2,88.2,65.11449999999999,D,24.8,Yes,No,High School,Low,1,7.3,291.77,83.15944444444445,Optimal,51.6095,20.78986111111111,72.3993611111111,Medium Risk,1,S1859
S5454,John,Jones,student4454@university.com,Female,20,Mathematics,83.01,84.34,51.26,89.82,99.28,46.6,59.51,69.05,D,7.7,No,No,Bachelor's,High,4,4.9,379.55,57.44694444444445,Balanced,56.235,14.361736111111112,70.59673611111111,Medium Risk,1,S4040
S5455,Ahmed,Brown,student4455@university.com,Male,21,Mathematics,66.5,67.78,40.67,51.15,51.55,77.6,53.23,53.011,F,18.8,No,No,Bachelor's,Low,4,6.1,301.31,65.90277777777777,Optimal,42.8435,16.475694444444443,59.31919444444444,High Risk,0,S5517
S5456,John,Jones,student4456@university.com,Female,21,Business,93.86,75.85,64.72,61.79,85.21,15.6,77.71,69.44,D,7.6,Yes,No,Master's,Low,8,5.3,316.16,50.07611111111111,Balanced,53.260000000000005,12.519027777777778,65.77902777777778,Medium Risk,1,S2652
S5457,Ali,Johnson,student4457@university.com,Female,19,Business,55.38,64.95,93.97,63.41,51.32,88.0,91.1,79.60849999999999,C,16.3,No,No,High School,Medium,4,7.4,358.78,64.65055555555556,Balanced,56.116,16.16263888888889,72.27863888888889,Medium Risk,1,S5056
S5458,John,Smith,student4458@university.com,Male,19,Mathematics,51.9,49.72,94.18,57.88,86.47,56.900000000000006,94.92,79.65299999999999,C,12.0,No,No,,Medium,9,8.3,345.89,48.80833333333334,Balanced,56.108,12.202083333333334,68.31008333333332,Medium Risk,1,S2342
S5459,Emma,Smith,student4459@university.com,Male,24,CS,60.42,50.68,47.66,74.05,69.29,74.9,77.31,64.4915,D,27.6,No,Yes,High School,Low,10,6.0,346.23,54.77166666666667,Balanced,52.5765,13.692916666666667,66.26941666666667,Medium Risk,1,S1718
S5460,Emma,Davis,student4460@university.com,Male,21,Business,64.3,44.65,52.26,64.18,80.57,4.5,64.7,57.081500000000005,F,6.3,Yes,Yes,Bachelor's,Low,7,6.1,258.6,46.602777777777774,Balanced,44.01650000000001,11.650694444444444,55.66719444444445,High Risk,0,S2812
S5461,Ali,Jones,student4461@university.com,Male,19,Engineering,55.65,77.08,64.48,99.66,65.48,9.4,55.48,66.293,D,21.2,No,No,,Medium,10,6.0,307.1,48.24583333333333,Balanced,50.172999999999995,12.061458333333333,62.23445833333333,Medium Risk,1,S2308
S5462,Maria,Williams,student4462@university.com,Female,21,Business,53.28,90.92,86.84,79.0,57.96,62.1,83.39,81.116,B,22.4,No,No,Master's,Low,5,6.2,373.37,63.09777777777777,Balanced,59.40599999999999,15.774444444444443,75.18044444444443,No Risk,2,S5388
S5463,John,Williams,student4463@university.com,Female,23,Engineering,87.78,41.25,76.71,78.32,86.18,83.80000000000001,64.02,69.127,D,27.2,Yes,Yes,,High,8,4.2,353.57,61.833888888888886,Balanced,49.9495,15.458472222222222,65.40797222222223,Medium Risk,1,S3325
S5464,Maria,Jones,student4464@university.com,Female,24,Business,58.21,43.97,70.83,61.04,95.23,87.4,92.2,75.012,C,26.9,Yes,Yes,Master's,Low,4,7.0,379.84,73.08027777777778,Optimal,57.304500000000004,18.270069444444445,75.57456944444445,No Risk,2,S1444
S5465,Maria,Johnson,student4465@university.com,Female,19,Business,95.7,67.45,75.52,70.43,59.18,68.8,80.26,72.99799999999999,C,29.4,Yes,No,High School,Medium,10,8.8,346.12,72.86944444444444,Optimal,54.118,18.21736111111111,72.33536111111111,Medium Risk,1,S4925
S5466,Liam,Williams,student4466@university.com,Male,23,Mathematics,68.4,84.26,45.77,56.2,96.04,20.1,92.94,71.0025,C,11.3,No,Yes,,High,6,7.9,349.54,59.57222222222222,Balanced,59.56,14.893055555555556,74.45305555555555,Medium Risk,1,S4592
S5467,Sara,Davis,student4467@university.com,Female,23,Mathematics,83.53,49.46,68.66,88.13,57.01,19.5,78.33,67.9785,D,11.9,No,Yes,PhD,Low,5,8.3,292.43,67.74361111111111,Optimal,50.8135,16.935902777777777,67.74940277777777,Medium Risk,1,S1937
S5468,Ali,Jones,student4468@university.com,Male,19,Mathematics,61.27,56.3,99.52,66.56,86.78,88.10000000000001,88.59,82.969,B,14.9,Yes,No,Bachelor's,Medium,10,5.1,386.33,41.90083333333333,Concerning,58.089,10.475208333333333,68.56420833333333,Medium Risk,1,S3962
S5469,Ahmed,Johnson,student4469@university.com,Female,24,CS,62.02,53.92,45.31,87.6,97.97,11.3,64.72,62.3335,D,18.4,No,Yes,Master's,Medium,3,7.0,315.51,69.72722222222222,Optimal,51.006,17.431805555555556,68.43780555555556,Medium Risk,1,S1392
S5470,Emma,Johnson,student4470@university.com,Male,21,Mathematics,78.74,63.94,71.15,68.58,57.37,68.60000000000001,75.15,69.3775,D,14.2,Yes,No,,Medium,8,8.5,333.64,60.685,Balanced,51.59,15.17125,66.76125,Medium Risk,1,S1674
S5471,Emma,Brown,student4471@university.com,Male,22,Mathematics,78.03,53.5,57.74,99.44,71.75,53.4,50.97,62.512,D,23.5,No,Yes,,Medium,6,4.3,329.05999999999995,62.14638888888889,Balanced,48.077,15.536597222222223,63.613597222222225,Medium Risk,1,S5244
S5472,Ali,Johnson,student4472@university.com,Male,21,Business,88.44,61.16,72.39,58.56,66.87,42.1,80.39,68.9645,D,5.2,No,Yes,PhD,High,4,8.4,309.08,66.44333333333333,Optimal,50.867000000000004,16.610833333333332,67.47783333333334,Medium Risk,1,S3003
S5473,Liam,Williams,student4473@university.com,Male,18,Business,87.89,83.71,74.43,50.08,69.42,44.0,76.69,70.825,C,5.4,No,Yes,High School,Low,1,4.3,323.9,63.41694444444444,Balanced,52.217499999999994,15.85423611111111,68.07173611111111,Medium Risk,1,S3259
S5474,Omar,Williams,student4474@university.com,Male,19,CS,83.53,76.66,74.65,79.74,87.66,94.5,87.76,81.9415,B,22.9,Yes,No,PhD,Low,10,8.9,426.32,64.68805555555556,Balanced,63.278999999999996,16.17201388888889,79.4510138888889,No Risk,2,S1927
S5475,Omar,Jones,student4475@university.com,Female,20,Engineering,72.46,44.87,91.13,97.65,83.06,86.1,86.45,82.70649999999999,B,27.1,No,No,,Low,1,4.4,398.13,77.92055555555557,Optimal,59.92400000000001,19.48013888888889,79.4041388888889,No Risk,2,S2166
S5476,Omar,Jones,student4476@university.com,Male,24,Business,94.53,78.26,63.38,82.35,98.43,86.5,81.38,78.5185,C,24.4,No,Yes,Bachelor's,Low,3,5.8,426.92,79.5213888888889,Optimal,62.673500000000004,19.880347222222223,82.55384722222223,No Risk,2,S1463
S5477,Liam,Johnson,student4477@university.com,Female,19,Business,81.13,68.62,70.98,54.29,59.27,40.7,52.83,59.9925,F,7.9,No,Yes,,Medium,8,4.3,275.71,44.365833333333335,Concerning,42.2475,11.091458333333334,53.33895833333334,High Risk,0,S4288
S5478,Ahmed,Davis,student4478@university.com,Female,18,Engineering,99.51,96.07,40.66,77.02,77.16,10.7,95.15,72.9245,C,28.4,No,Yes,,High,8,4.3,356.1,66.04416666666667,Optimal,62.759499999999996,16.511041666666667,79.27054166666666,No Risk,2,S1226
S5479,Emma,Smith,student4479@university.com,Male,23,CS,90.97,57.36,87.37,95.47,72.46,99.8,50.9,72.273,C,18.0,No,No,,Medium,2,8.3,375.99,83.02027777777778,Optimal,50.430499999999995,20.755069444444445,71.18556944444444,Medium Risk,1,S3270
S5480,Ali,Brown,student4480@university.com,Female,20,Business,52.22,83.57,55.57,50.33,95.94,14.5,90.16,71.3445,C,23.6,No,Yes,PhD,High,1,4.3,334.5,69.6661111111111,Optimal,57.452,17.416527777777777,74.86852777777777,Medium Risk,1,S3247
S5481,Liam,Smith,student4481@university.com,Female,20,Mathematics,66.03,83.85,88.99,58.35,50.53,51.6,73.97,73.4015,C,10.0,Yes,Yes,PhD,Low,5,8.0,318.29999999999995,60.95194444444444,Balanced,51.153999999999996,15.23798611111111,66.39198611111111,Medium Risk,1,S3059
S5482,Emma,Johnson,student4482@university.com,Female,21,CS,78.59,53.29,55.94,90.73,99.46,26.5,90.9,74.12899999999999,C,18.7,No,Yes,Master's,Medium,1,8.5,360.88,83.84194444444445,Optimal,60.144000000000005,20.960486111111113,81.10448611111111,No Risk,2,S4029
S5483,Maria,Johnson,student4483@university.com,Male,22,Engineering,86.07,94.19,40.65,94.7,73.99,51.1,73.25,70.425,C,13.3,Yes,Yes,Master's,Medium,8,8.7,387.23,62.32305555555556,Balanced,60.2625,15.58076388888889,75.8432638888889,No Risk,2,S3162
S5484,John,Smith,student4484@university.com,Male,21,Engineering,77.52,69.47,49.29,85.36,81.28,30.5,82.35,69.905,D,29.4,Yes,Yes,Master's,Low,9,8.3,348.96000000000004,69.71333333333334,Optimal,57.582499999999996,17.428333333333335,75.01083333333332,No Risk,2,S3076
S5485,John,Brown,student4485@university.com,Male,24,Mathematics,89.31,80.73,99.14,99.58,68.0,89.7,68.16,83.5645,B,16.9,No,Yes,,High,2,8.8,406.17,83.0775,Optimal,58.7795,20.769375,79.548875,No Risk,2,S5032
S5486,Liam,Smith,student4486@university.com,Male,20,Mathematics,64.13,48.75,59.19,54.51,92.63,96.8,87.18,70.5435,C,23.9,Yes,Yes,Master's,High,4,4.3,379.87,64.56027777777777,Balanced,55.745999999999995,16.140069444444443,71.88606944444444,Medium Risk,1,S3527
S5487,Emma,Jones,student4487@university.com,Female,20,Mathematics,59.2,55.47,46.53,77.28,78.1,41.0,62.71,60.218,D,20.1,Yes,Yes,Master's,High,6,9.0,314.56,67.66111111111111,Optimal,48.585499999999996,16.915277777777778,65.50077777777777,Medium Risk,1,S2344
S5488,Sara,Williams,student4488@university.com,Female,22,CS,52.7,75.17,47.13,84.25,83.14,7.0,85.97,70.1505,C,7.4,No,No,High School,Medium,7,4.1,335.53,39.06388888888889,Concerning,58.367999999999995,9.765972222222222,68.13397222222221,Medium Risk,1,S4970
S5489,Ahmed,Davis,student4489@university.com,Female,24,Engineering,78.67,59.14,58.62,85.13,82.45,66.3,59.67,65.75649999999999,D,18.6,Yes,No,PhD,Medium,5,4.8,352.69,62.38972222222223,Balanced,51.1015,15.597430555555558,66.69893055555556,Medium Risk,1,S4945
S5490,Omar,Jones,student4490@university.com,Female,19,Mathematics,84.43,69.98,42.26,89.67,68.2,37.7,86.11,69.0505,D,18.5,No,No,Master's,Medium,1,4.4,351.66,73.7463888888889,Optimal,58.485499999999995,18.436597222222225,76.92209722222222,No Risk,2,S2898
S5491,Ahmed,Williams,student4491@university.com,Female,22,Mathematics,66.31,62.44,70.69,95.88,53.8,98.6,64.68,71.1345,C,22.9,No,Yes,PhD,High,7,7.7,375.4,65.38305555555554,Optimal,53.46199999999999,16.345763888888886,69.80776388888887,Medium Risk,1,S5951
S5492,Ahmed,Davis,student4492@university.com,Female,23,Engineering,80.68,78.43,52.82,68.08,90.39,8.9,63.93,63.8445,D,13.0,Yes,No,Bachelor's,Medium,7,4.4,309.73,51.558888888888895,Balanced,50.6395,12.889722222222224,63.529222222222224,Medium Risk,1,S5677
S5493,Liam,Davis,student4493@university.com,Male,21,Business,52.61,69.23,71.16,52.15,64.49,11.9,90.57,70.21199999999999,C,26.5,Yes,No,High School,High,5,5.5,288.34000000000003,64.4025,Balanced,52.422,16.100625,68.522625,Medium Risk,1,S2937
S5494,Maria,Davis,student4494@university.com,Female,19,CS,54.96,40.28,48.45,68.12,92.45,69.9,90.68,68.31649999999999,D,20.6,Yes,Yes,Bachelor's,Low,2,7.2,361.43,73.1288888888889,Optimal,56.204,18.282222222222224,74.48622222222222,Medium Risk,1,S3283
S5495,Ahmed,Johnson,student4495@university.com,Female,21,Business,85.09,78.98,65.79,83.58,80.43,75.9,84.57,78.0405,C,6.0,No,No,PhD,Medium,2,6.5,403.46,66.55027777777778,Optimal,61.593,16.637569444444445,78.23056944444446,No Risk,2,S3875
S5496,John,Davis,student4496@university.com,Female,22,Mathematics,68.4,65.33,75.88,60.67,67.69,47.1,96.2,75.854,C,22.7,Yes,Yes,PhD,Medium,9,4.7,336.99,51.85,Balanced,56.884,12.9625,69.8465,Medium Risk,1,S3725
S5497,Maria,Brown,student4497@university.com,Male,19,CS,83.57,60.5,43.72,90.5,79.71,27.7,57.81,60.279,D,27.7,No,Yes,Bachelor's,Low,9,6.6,316.22,65.08694444444444,Optimal,49.349000000000004,16.27173611111111,65.62073611111111,Medium Risk,1,S4863
S5498,Ali,Smith,student4498@university.com,Female,22,Business,91.59,45.65,63.92,60.99,82.27,31.0,63.47,60.794,D,22.1,No,Yes,Master's,Low,4,5.7,283.38,73.81416666666667,Optimal,44.814,18.453541666666666,63.267541666666666,Medium Risk,1,S5530
S5499,Ahmed,Brown,student4499@university.com,Female,23,Engineering,92.63,53.22,58.15,50.5,85.33,33.8,64.7,59.7285,F,14.5,No,Yes,High School,High,4,6.9,287.55,71.07416666666667,Optimal,45.191,17.768541666666668,62.95954166666667,Medium Risk,1,S2407
S5500,Ahmed,Smith,student4500@university.com,Male,18,Mathematics,58.61,53.43,54.42,75.4,91.12,22.5,65.26,62.7445,D,19.8,No,Yes,PhD,Low,7,6.7,307.71000000000004,58.096944444444446,Balanced,49.1395,14.524236111111112,63.663736111111106,Medium Risk,1,S3992
S5501,Ali,Jones,student4501@university.com,Female,20,CS,74.31,96.12,76.27,86.32,57.99,85.1,66.4,76.4075,C,9.3,Yes,No,,Medium,5,8.9,391.93,64.9386111111111,Balanced,57.34,16.234652777777775,73.57465277777777,Medium Risk,1,S1946
S5502,Ahmed,Jones,student4502@university.com,Male,24,CS,86.7,65.95,75.31,67.48,97.21,6.5,84.85,74.343,C,20.0,Yes,No,High School,Low,1,8.3,321.99,86.39722222222223,Optimal,55.515499999999996,21.599305555555556,77.11480555555555,No Risk,2,S5821
S5503,Ali,Smith,student4503@university.com,Male,19,CS,88.7,42.52,77.84,87.44,70.54,40.7,63.54,67.105,D,17.5,No,No,Bachelor's,Low,5,4.0,304.74,61.75833333333334,Balanced,47.644999999999996,15.439583333333335,63.08458333333333,Medium Risk,1,S1833
S5504,Maria,Brown,student4504@university.com,Female,20,CS,89.23,48.33,49.53,71.92,93.02,74.80000000000001,64.3,62.752,D,5.7,No,Yes,PhD,Medium,4,4.9,352.37,57.335277777777776,Balanced,50.3695,14.333819444444444,64.70331944444445,Medium Risk,1,S4444
S5505,John,Smith,student4505@university.com,Female,18,Mathematics,61.41,44.74,57.14,58.59,61.02,0.4,78.52,59.4625,F,13.0,No,No,PhD,High,3,8.6,243.27000000000004,69.51916666666666,Optimal,45.177499999999995,17.379791666666666,62.55729166666666,Medium Risk,1,S1258
S5506,Ali,Davis,student4506@university.com,Male,19,Mathematics,59.63,75.33,52.58,54.53,51.45,87.8,59.67,60.06,D,9.8,Yes,No,Bachelor's,Medium,1,6.7,328.78000000000003,66.68527777777778,Optimal,46.915,16.671319444444446,63.58631944444444,Medium Risk,1,S2679
S5507,Sara,Johnson,student4507@university.com,Female,20,Engineering,79.5,51.2,72.43,85.53,78.67,70.6,68.24,70.486,C,14.8,Yes,No,,Medium,9,7.8,354.24,56.652777777777786,Balanced,52.3785,14.163194444444446,66.54169444444445,Medium Risk,1,S5489
S5508,Liam,Jones,student4508@university.com,Female,20,Engineering,87.05,69.91,67.66,69.29,66.23,7.3,52.9,60.653000000000006,D,11.0,Yes,No,,Low,4,6.5,265.63,65.65138888888889,Optimal,43.738,16.412847222222222,60.150847222222225,Medium Risk,1,S3190
S5509,Liam,Johnson,student4509@university.com,Male,19,Engineering,65.96,62.2,59.82,95.64,99.22,89.5,97.63,82.317,B,25.9,Yes,No,PhD,Low,3,7.9,444.19,79.46222222222222,Optimal,67.362,19.865555555555556,87.22755555555555,No Risk,2,S5557
S5510,Ali,Davis,student4510@university.com,Male,20,Business,55.24,88.23,87.16,77.01,55.22,48.7,65.87,74.29400000000001,C,22.4,Yes,No,Master's,Medium,8,4.7,335.03000000000003,51.08777777777778,Balanced,52.504000000000005,12.771944444444445,65.27594444444445,Medium Risk,1,S1768
S5511,Liam,Davis,student4511@university.com,Female,20,Engineering,85.84,59.23,45.64,67.42,52.37,65.19999999999999,92.5,66.6545,D,23.5,No,No,,Low,7,7.7,336.72,70.76555555555555,Optimal,55.244499999999995,17.691388888888888,72.93588888888888,Medium Risk,1,S2686
S5512,Ahmed,Jones,student4512@university.com,Male,19,Mathematics,64.98,67.5,98.49,67.45,52.25,88.2,76.5,77.45,C,14.0,Yes,Yes,,High,6,8.3,351.9,62.07833333333333,Balanced,52.8275,15.519583333333333,68.34708333333333,Medium Risk,1,S2618
S5513,Omar,Jones,student4513@university.com,Female,24,Business,58.32,83.28,46.99,56.57,60.84,88.10000000000001,61.41,61.637,D,5.1,Yes,No,Master's,Low,6,5.3,350.20000000000005,44.66333333333333,Concerning,49.8895,11.165833333333332,61.05533333333333,Medium Risk,1,S2679
S5514,Omar,Davis,student4514@university.com,Female,20,Mathematics,57.39,66.0,86.38,79.69,78.96,40.9,59.67,71.2905,C,10.5,Yes,Yes,,High,2,5.8,325.22,61.430833333333325,Balanced,49.695499999999996,15.357708333333331,65.05320833333333,Medium Risk,1,S2344
S5515,Liam,Williams,student4515@university.com,Female,20,Business,65.75,87.59,62.09,79.11,75.28,23.8,84.75,74.6705,C,23.9,Yes,Yes,Master's,Medium,9,7.0,350.53,58.576388888888886,Balanced,59.147999999999996,14.644097222222221,73.79209722222222,Medium Risk,1,S3158
S5516,Maria,Johnson,student4516@university.com,Female,24,Engineering,79.63,79.7,91.92,90.0,67.5,25.7,98.24,85.942,B,20.1,Yes,No,Bachelor's,Low,1,8.3,361.14,84.71305555555556,Optimal,62.96199999999999,21.17826388888889,84.14026388888888,No Risk,2,S3236
S5517,Emma,Johnson,student4517@university.com,Male,21,Engineering,67.92,64.63,44.45,60.06,54.44,76.6,59.15,56.835,F,18.5,Yes,No,High School,Low,4,8.5,314.88,72.67444444444445,Optimal,45.7225,18.16861111111111,63.89111111111111,Medium Risk,1,S3716
S5518,Maria,Williams,student4518@university.com,Female,23,Engineering,51.03,70.24,62.48,64.54,61.69,92.9,55.77,63.382000000000005,D,12.0,No,Yes,High School,High,4,6.7,345.14,58.03527777777778,Balanced,47.762,14.508819444444445,62.27081944444444,Medium Risk,1,S4091
S5519,Emma,Brown,student4519@university.com,Male,21,Business,54.85,98.03,60.13,54.86,59.21,7.199999999999999,69.35,65.05199999999999,D,6.9,No,Yes,Bachelor's,High,9,7.3,288.65,42.51805555555556,Concerning,50.019499999999994,10.62951388888889,60.64901388888889,Medium Risk,1,S2185
S5520,Omar,Johnson,student4520@university.com,Female,18,Mathematics,64.53,79.7,99.59,64.77,87.28,1.5,69.69,76.278,C,24.6,Yes,No,,Medium,3,8.4,302.94,79.41027777777778,Optimal,51.3805,19.852569444444445,71.23306944444444,Medium Risk,1,S1282
S5521,Omar,Smith,student4521@university.com,Female,21,CS,82.99,94.3,99.13,71.41,89.0,82.30000000000001,90.31,89.747,B,6.0,No,No,High School,Medium,9,5.2,427.32,42.969722222222224,Concerning,64.9645,10.742430555555556,75.70693055555556,No Risk,2,S4241
S5522,Ali,Davis,student4522@university.com,Male,21,Mathematics,54.93,50.73,51.39,98.2,88.85,38.7,73.44,68.039,D,6.5,No,Yes,Bachelor's,Medium,2,8.1,349.92,63.87138888888889,Balanced,55.191500000000005,15.967847222222222,71.15934722222222,Medium Risk,1,S5552
S5523,John,Davis,student4523@university.com,Female,18,Engineering,78.03,68.99,77.8,82.65,98.45,27.6,53.12,69.357,D,12.4,Yes,No,High School,Medium,1,5.3,330.81,69.56305555555556,Optimal,49.907000000000004,17.39076388888889,67.2977638888889,Medium Risk,1,S3234
S5524,Sara,Williams,student4524@university.com,Male,20,Business,55.99,94.52,72.13,89.14,94.21,18.8,96.03,84.7515,B,19.3,Yes,No,,High,7,6.9,392.7000000000001,57.58083333333333,Balanced,66.719,14.395208333333333,81.11420833333332,No Risk,2,S3130
S5525,Maria,Johnson,student4525@university.com,Male,20,Business,60.58,59.36,49.26,66.28,74.89,34.6,68.66,60.978,D,29.8,Yes,Yes,Master's,Low,2,8.7,303.79,86.36722222222222,Optimal,48.663,21.591805555555556,70.25480555555555,Medium Risk,1,S5282
S5526,Ahmed,Brown,student4526@university.com,Female,21,Engineering,58.61,98.06,50.07,57.23,70.75,97.1,83.43,72.77,C,7.3,No,Yes,Bachelor's,Low,1,6.6,406.57,64.06916666666666,Balanced,60.2525,16.017291666666665,76.26979166666666,No Risk,2,S4495
S5527,Emma,Johnson,student4527@university.com,Female,18,Business,53.36,45.82,99.36,62.84,95.79,97.7,83.37,80.614,B,16.8,Yes,Yes,High School,Medium,9,4.5,385.52,42.61777777777778,Concerning,55.774,10.654444444444445,66.42844444444445,Medium Risk,1,S1304
S5528,Liam,Davis,student4528@university.com,Female,20,Engineering,83.57,94.16,67.16,62.82,80.56,33.2,52.82,65.899,D,20.0,No,Yes,,Low,8,8.5,323.56,66.72583333333333,Optimal,49.108999999999995,16.68145833333333,65.79045833333333,Medium Risk,1,S4711
S5529,Ahmed,Jones,student4529@university.com,Female,22,Mathematics,73.17,66.71,47.55,79.16,64.72,96.4,50.18,60.114,D,25.6,Yes,No,High School,Medium,3,6.9,357.17,78.23694444444445,Optimal,48.2265,19.55923611111111,67.7857361111111,Medium Risk,1,S5072
S5530,John,Smith,student4530@university.com,Male,19,Business,91.55,44.42,52.89,67.07,78.22,30.0,54.4,55.588,F,22.2,No,No,,Low,2,4.4,274.11,75.83194444444445,Optimal,42.3655,18.95798611111111,61.32348611111111,Medium Risk,1,S5498
S5531,Emma,Williams,student4531@university.com,Female,19,CS,54.94,92.77,56.1,92.87,99.61,85.39999999999999,97.83,85.451,B,25.2,Yes,Yes,,Low,1,4.1,468.48,71.12388888888889,Optimal,71.42599999999999,17.78097222222222,89.2069722222222,No Risk,2,S1908
S5532,Maria,Jones,student4532@university.com,Female,23,Business,57.24,55.12,70.66,99.43,92.47,21.200000000000003,89.7,78.0645,C,18.1,No,No,,Low,10,5.3,357.92,44.11555555555556,Concerning,60.3995,11.02888888888889,71.42838888888889,Medium Risk,1,S2570
S5533,Ali,Brown,student4533@university.com,Female,19,Engineering,65.32,41.34,60.13,67.16,64.06,82.6,56.6,58.8235,F,15.8,Yes,Yes,,Low,4,4.6,311.76,58.94111111111111,Balanced,43.791,14.735277777777778,58.52627777777778,High Risk,0,S3582
S5534,Ahmed,Jones,student4534@university.com,Female,21,CS,88.29,48.15,67.3,85.25,97.65,35.4,80.74,72.592,C,20.5,Yes,No,Bachelor's,High,6,7.1,347.19,69.98916666666668,Optimal,55.766999999999996,17.49729166666667,73.26429166666667,Medium Risk,1,S2431
S5535,John,Jones,student4535@university.com,Female,19,Engineering,65.29,79.55,49.99,82.87,99.07,19.6,80.6,71.9275,C,27.5,Yes,No,Master's,Low,2,7.0,361.69000000000005,80.90583333333333,Optimal,59.42999999999999,20.226458333333333,79.65645833333332,No Risk,2,S4266
S5536,Maria,Brown,student4536@university.com,Male,19,Business,70.42,98.67,59.6,59.72,61.56,93.5,50.03,64.49849999999999,D,18.8,Yes,No,Bachelor's,High,6,8.2,363.48,67.16055555555555,Optimal,49.598499999999994,16.790138888888887,66.38863888888888,Medium Risk,1,S4041
S5537,Omar,Jones,student4537@university.com,Female,22,CS,65.08,46.69,44.22,95.9,94.78,21.4,71.45,64.4265,D,20.1,Yes,Yes,High School,High,5,6.6,330.22,65.24222222222221,Optimal,53.3715,16.310555555555553,69.68205555555555,Medium Risk,1,S2401
S5538,Omar,Williams,student4538@university.com,Male,20,CS,54.01,67.72,93.38,59.97,94.16,99.2,85.59,82.5515,B,13.4,Yes,Yes,Bachelor's,High,1,5.3,406.64,64.3913888888889,Balanced,59.2065,16.097847222222224,75.30434722222222,No Risk,2,S5323
S5539,Maria,Davis,student4539@university.com,Female,22,Business,96.97,50.84,51.93,86.85,51.99,10.9,59.34,57.182,F,19.9,No,Yes,Bachelor's,Low,10,4.3,259.92,52.77027777777778,Balanced,44.1995,13.192569444444445,57.392069444444445,High Risk,0,S1243
S5540,Maria,Johnson,student4540@university.com,Female,21,CS,77.43,84.7,85.41,67.38,83.48,1.0,92.55,80.32749999999999,B,20.7,No,Yes,High School,Medium,7,4.1,329.11,56.329722222222216,Balanced,58.974999999999994,14.082430555555554,73.05743055555556,Medium Risk,1,S4907
S5541,Maria,Jones,student4541@university.com,Female,19,Mathematics,89.39,47.08,60.97,68.35,65.26,87.10000000000001,83.02,68.344,D,23.8,No,No,Master's,Medium,7,8.6,350.81,74.40305555555555,Optimal,53.1015,18.60076388888889,71.7022638888889,Medium Risk,1,S4321
S5542,Emma,Williams,student4542@university.com,Male,24,CS,82.92,54.39,68.46,72.77,83.73,58.7,50.35,62.602,D,19.3,Yes,Yes,Bachelor's,High,5,4.7,319.94,63.757777777777775,Balanced,45.486999999999995,15.939444444444444,61.42644444444444,Medium Risk,1,S4507
S5543,Maria,Johnson,student4543@university.com,Female,20,CS,75.71,51.78,57.48,93.23,95.68,42.2,92.75,75.6245,C,9.9,No,No,,High,4,6.5,375.64,61.89972222222222,Balanced,61.25450000000001,15.474930555555556,76.72943055555557,No Risk,2,S1346
S5544,Ahmed,Johnson,student4544@university.com,Male,23,Mathematics,54.48,73.15,81.79,57.01,74.94,8.2,50.97,63.16649999999999,D,19.5,Yes,Yes,Bachelor's,Low,2,8.0,264.27,74.31444444444443,Optimal,42.719,18.57861111111111,61.29761111111111,Medium Risk,1,S4776
S5545,John,Jones,student4545@university.com,Male,23,Engineering,82.14,92.39,90.67,52.73,70.72,57.5,94.4,82.7025,B,12.4,No,Yes,High School,Medium,7,8.6,367.74,63.090555555555554,Balanced,60.035,15.772638888888888,75.80763888888889,No Risk,2,S1231
S5546,Emma,Williams,student4546@university.com,Female,19,Engineering,57.77,70.67,57.18,70.1,96.08,39.4,66.69,66.99549999999999,D,7.2,Yes,No,Master's,High,8,5.0,342.93999999999994,39.88694444444444,Concerning,52.7005,9.97173611111111,62.672236111111104,Medium Risk,1,S3589
S5547,Maria,Davis,student4547@university.com,Male,19,Mathematics,70.72,43.49,54.53,52.78,98.71,48.4,84.93,65.843,D,25.6,No,No,Bachelor's,Medium,9,5.2,328.31000000000006,56.23555555555557,Balanced,52.21050000000001,14.058888888888893,66.2693888888889,Medium Risk,1,S4089
S5548,Sara,Jones,student4548@university.com,Female,23,CS,81.46,73.8,80.89,84.38,53.11,63.0,89.37,79.22149999999999,C,6.7,No,Yes,Bachelor's,Medium,6,4.9,363.66,50.67055555555555,Balanced,58.998999999999995,12.667638888888888,71.66663888888888,Medium Risk,1,S4951
